3050.0,1.6
3060.0,1.55
3070.0,1.58
3080.0,1.54
3090.0,1.59
3100.0,1.54
3110.0,1.59
3120.0,1.54
3130.0,1.59
3140.0,1.54
3150.0,1.58
3160.0,1.55
3170.0,1.56
3180.0,1.52
3190.0,1.52
3200.0,1.51
3210.0,1.52
3220.0,1.52
3230.0,1.49
3240.0,1.5
3250.0,1.49
3260.0,1.52
3270.0,1.48
3280.0,1.54
3290.0,1.52
3300.0,1.67
3310.0,1.65
3321.0,1.79
3330.0,1.75
3340.0,1.93
3350.0,1.9
3360.0,2.02
3370.0,2.0
3380.0,2.1
3390.0,2.03
3400.0,2.11
3410.0,2.03
3420.0,2.14
3430.0,2.05
3440.0,2.14
3450.0,2.04
3460.0,2.13
3470.0,2.05
3480.0,2.12
3491.0,2.04
3500.0,2.14
3510.0,2.08
3520.0,2.19
3530.0,2.1
3540.0,2.19
3550.0,2.1
3560.0,2.17
3570.0,2.08
3580.0,2.14
3590.0,2.04
3600.0,2.07
3610.0,1.97
3620.0,2.0
3630.0,1.92
3640.0,1.93
3650.0,1.85
3660.0,1.85
3670.0,1.79
3680.0,1.76
3690.0,1.72
3700.0,1.69
3710.0,1.68
3720.0,1.65
3730.0,1.65
3740.0,1.63
3750.0,1.63
3760.0,1.61
3770.0,1.63
3780.0,1.61
3790.0,1.61
3800.0,1.59
3810.0,1.6
3820.0,1.58
3830.0,1.6
3840.0,1.59
3850.0,1.61
3860.0,1.58
3870.0,1.58
3880.0,1.56
3890.0,1.58
3900.0,1.55
3910.0,1.59
3920.0,1.59
3930.0,1.6
3940.0,1.58
3950.0,1.6
3961.0,1.58
3970.0,1.59
3980.0,1.56
3990.0,1.6
4000.0,1.56
4010.0,1.6
4020.0,1.58
4030.0,1.61
4040.0,1.6
4050.0,1.63
4060.0,1.62
4070.0,1.65
4080.0,1.64
4090.0,1.65
4100.0,1.6
4110.0,1.65
4120.0,1.62
4131.0,1.67
4140.0,1.64
4150.0,1.66
4160.0,1.63
4170.0,1.64
4180.0,1.62
4190.0,1.62
4200.0,1.6
4210.0,1.63
4220.0,1.62
4230.0,1.6
4240.0,1.59
4250.0,1.59
4260.0,1.61
4270.0,1.59
4280.0,1.6
4290.0,1.58
4300.0,1.57
4310.0,1.58
4320.0,1.57
4330.0,1.57
4340.0,1.56
4350.0,1.57
4360.0,1.55
4370.0,1.55
4380.0,1.54
4390.0,1.55
4400.0,1.53
4410.0,1.54
4420.0,1.51
4430.0,1.53
4440.0,1.52
4450.0,1.54
4460.0,1.51
4470.0,1.52
4480.0,1.48
4490.0,1.5
4500.0,1.48
4510.0,1.49
4520.0,1.48
4530.0,1.51
4540.0,1.49
4550.0,1.49
4560.0,1.46
4570.0,1.47
4580.0,1.43
4590.0,1.46
4601.0,1.42
4610.0,1.44
4620.0,1.42
4630.0,1.43
4640.0,1.4
4650.0,1.41
4660.0,1.39
4670.0,1.4
4680.0,1.37
4690.0,1.39
4700.0,1.36
4710.0,1.38
4720.0,1.34
4730.0,1.36
4740.0,1.34
4750.0,1.35
4760.0,1.36
4771.0,1.36
4780.0,1.35
4790.0,1.36
4800.0,1.33
4810.0,1.34
4820.0,1.33
4830.0,1.35
4840.0,1.32
4850.0,1.34
4860.0,1.31
4870.0,1.33
4880.0,1.3
4890.0,1.3
4900.0,1.27
4910.0,1.28
4920.0,1.24
4930.0,1.26
4940.0,1.23
4950.0,1.24
4960.0,1.21
4970.0,1.23
4980.0,1.19
4990.0,1.22
5000.0,1.18
5010.0,1.2
5020.0,1.16
5030.0,1.17
5040.0,1.15
5050.0,1.17
5060.0,1.15
5070.0,1.15
5080.0,1.13
5090.0,1.13
5100.0,1.12
5110.0,1.13
5120.0,1.11
5130.0,1.12
5140.0,1.13
5150.0,1.14
5160.0,1.14
5170.0,1.17
5180.0,1.26
5190.0,1.35
5200.0,1.43
5210.0,1.53
5220.0,1.56
5230.0,1.64
5241.0,1.71
5250.0,1.75
5260.0,1.79
5270.0,1.81
5280.0,1.82
5290.0,1.85
5300.0,1.87
5310.0,1.88
5320.0,1.89
5330.0,1.91
5340.0,1.89
5350.0,1.93
5360.0,1.93
5370.0,1.94
5380.0,1.93
5390.0,1.98
5400.0,1.97
5411.0,1.99
5420.0,1.98
5430.0,1.98
5440.0,1.93
5450.0,1.93
5460.0,1.86
5470.0,1.88
5480.0,1.81
5490.0,1.86
5500.0,1.8
5510.0,1.88
5520.0,1.81
5530.0,1.88
5540.0,1.83
5550.0,1.91
5560.0,1.89
5570.0,1.96
5580.0,1.95
5590.0,2.03
5600.0,2.02
5610.0,2.1
5620.0,2.11
5630.0,2.19
5640.0,2.16
5650.0,2.22
5660.0,2.18
5670.0,2.21
5680.0,2.15
5690.0,2.17
5700.0,2.11
5710.0,2.13
5720.0,2.05
5730.0,2.08
5740.0,2.0
5750.0,2.04
5760.0,1.96
5770.0,1.97
5780.0,1.89
5790.0,1.93
5800.0,1.84
5810.0,1.84
5820.0,1.78
5830.0,1.82
5840.0,1.76
5850.0,1.81
5860.0,1.74
5870.0,1.78
5881.0,1.73
5890.0,1.8
5900.0,1.75
5910.0,1.78
5920.0,1.73
5930.0,1.78
5940.0,1.72
5950.0,1.76
5960.0,1.72
5970.0,1.75
5980.0,1.71
5990.0,1.76
6000.0,1.72
6010.0,1.78
6020.0,1.73
6030.0,1.77
6040.0,1.73
6051.0,1.77
6060.0,1.74
6070.0,1.78
6080.0,1.74
6090.0,1.78
6100.0,1.73
6110.0,1.79
6120.0,1.71
6130.0,1.78
6140.0,1.72
6150.0,1.77
6160.0,1.71
6170.0,1.76
6180.0,1.69
6190.0,1.72
6200.0,1.65
6210.0,1.71
6220.0,1.66
6230.0,1.73
6240.0,1.68
6250.0,1.77
6260.0,1.71
6270.0,1.81
6280.0,1.74
6290.0,1.82
6300.0,1.74
6310.0,1.81
6320.0,1.74
6330.0,1.83
6340.0,1.77
6350.0,1.83
6360.0,1.77
6370.0,1.82
6380.0,1.75
6390.0,1.8
6400.0,1.73
6410.0,1.77
6420.0,1.7
6430.0,1.75
6440.0,1.68
6450.0,1.73
6460.0,1.67
6470.0,1.71
6480.0,1.65
6490.0,1.72
6500.0,1.66
6510.0,1.72
6521.0,1.66
6530.0,1.73
6540.0,1.66
6550.0,1.72
6560.0,1.66
6570.0,1.72
6580.0,1.66
6590.0,1.72
6600.0,1.66
6610.0,1.72
6620.0,1.66
6630.0,1.71
6640.0,1.66
6650.0,1.69
6660.0,1.64
6670.0,1.66
6680.0,1.61
6691.0,1.66
6700.0,1.62
6710.0,1.66
6720.0,1.63
6730.0,1.68
6740.0,1.64
6750.0,1.7
6760.0,1.67
6770.0,1.69
6780.0,1.64
6790.0,1.68
6800.0,1.64
6810.0,1.69
6820.0,1.66
6830.0,1.69
6840.0,1.66
6850.0,1.7
6860.0,1.66
6870.0,1.68
6880.0,1.64
6890.0,1.66
6900.0,1.62
6910.0,1.67
6920.0,1.64
6930.0,1.71
6940.0,1.68
6950.0,1.74
6960.0,1.71
6970.0,1.74
6980.0,1.7
6990.0,1.73
7000.0,1.68
7010.0,1.71
7020.0,1.67
7030.0,1.7
7040.0,1.67
7050.0,1.69
7060.0,1.66
7070.0,1.69
7080.0,1.66
7090.0,1.68
7100.0,1.64
7110.0,1.68
7120.0,1.64
7130.0,1.7
7140.0,1.66
7150.0,1.73
7161.0,1.68
7170.0,1.73
7180.0,1.68
7190.0,1.73
7200.0,1.67
7210.0,1.74
7220.0,1.69
7230.0,1.73
7240.0,1.69
7250.0,1.7
7260.0,1.66
7270.0,1.67
7280.0,1.64
7290.0,1.68
7300.0,1.65
7310.0,1.7
7320.0,1.67
7331.0,1.7
7340.0,1.67
7350.0,1.72
7360.0,1.68
7370.0,1.69
7380.0,1.65
7390.0,1.68
7400.0,1.66
7410.0,1.69
7420.0,1.68
7430.0,1.7
7440.0,1.68
7450.0,1.7
7460.0,1.67
7470.0,1.68
7480.0,1.65
7490.0,1.67
7500.0,1.64
7510.0,1.66
7520.0,1.64
7530.0,1.65
7540.0,1.64
7550.0,1.66
7560.0,1.64
7570.0,1.68
7580.0,1.65
7590.0,1.67
7600.0,1.64
7610.0,1.66
7620.0,1.66
7630.0,1.67
7640.0,1.65
7650.0,1.66
7660.0,1.65
7670.0,1.67
7680.0,1.66
7690.0,1.67
7700.0,1.65
7710.0,1.67
7720.0,1.66
7730.0,1.67
7740.0,1.65
7750.0,1.66
7760.0,1.64
7770.0,1.67
7780.0,1.64
7790.0,1.66
7801.0,1.64
7810.0,1.67
7820.0,1.66
7830.0,1.67
7840.0,1.66
7850.0,1.67
7860.0,1.66
7870.0,1.67
7880.0,1.66
7890.0,1.67
7900.0,1.66
7910.0,1.66
7920.0,1.67
7930.0,1.67
7940.0,1.67
7950.0,1.67
7960.0,1.68
7971.0,1.68
7980.0,1.68
7990.0,1.67
8000.0,1.67
8010.0,1.67
8020.0,1.68
8030.0,1.65
8040.0,1.65
8050.0,1.65
8060.0,1.64
8070.0,1.64
8080.0,1.64
8090.0,1.62
8100.0,1.62
8110.0,1.62
8120.0,1.63
8130.0,1.62
8140.0,1.61
8150.0,1.62
8160.0,1.62
8170.0,1.63
8180.0,1.64
8190.0,1.62
8200.0,1.63
8210.0,1.63
8220.0,1.66
8230.0,1.65
8240.0,1.68
8250.0,1.66
8260.0,1.68
8270.0,1.67
8280.0,1.69
8290.0,1.68
8300.0,1.69
8310.0,1.7
8320.0,1.72
8330.0,1.71
8340.0,1.74
8350.0,1.71
8360.0,1.73
8370.0,1.7
8380.0,1.72
8390.0,1.7
8400.0,1.72
8410.0,1.71
8420.0,1.74
8430.0,1.73
8441.0,1.77
8450.0,1.74
8460.0,1.84
8470.0,1.81
8480.0,1.91
8490.0,1.85
8500.0,1.96
8510.0,1.94
8520.0,2.16
8530.0,2.16
8540.0,2.44
8550.0,2.47
8560.0,2.75
8570.0,2.75
8580.0,2.98
8590.0,2.94
8600.0,3.14
8611.0,3.06
8620.0,3.2
8630.0,3.04
8640.0,3.1
8650.0,2.9
8660.0,2.93
8670.0,2.79
8680.0,2.82
8690.0,2.67
8700.0,2.69
8710.0,2.57
8720.0,2.6
8730.0,2.48
8740.0,2.52
8750.0,2.38
8760.0,2.41
8770.0,2.28
8780.0,2.31
8790.0,2.21
8800.0,2.27
8810.0,2.19
8820.0,2.29
8830.0,2.22
8840.0,2.35
8850.0,2.27
8860.0,2.39
8870.0,2.31
8880.0,2.4
8890.0,2.31
8900.0,2.39
8910.0,2.28
8920.0,2.32
8930.0,2.22
8940.0,2.22
8950.0,2.15
8960.0,2.1
8970.0,2.07
8980.0,2.0
8990.0,1.99
9000.0,1.93
9010.0,1.95
9020.0,1.89
9030.0,1.9
9040.0,1.85
9050.0,1.87
9060.0,1.83
9070.0,1.83
9081.0,1.82
9090.0,1.8
9100.0,1.82
9110.0,1.79
9120.0,1.88
9130.0,1.85
9140.0,1.95
9150.0,1.89
9160.0,1.98
9170.0,1.93
9180.0,1.98
9190.0,1.91
9200.0,1.94
9210.0,1.89
9220.0,1.92
9230.0,1.86
9240.0,1.89
9251.0,1.84
9260.0,1.87
9270.0,1.83
9280.0,1.84
9290.0,1.82
9300.0,1.81
9310.0,1.8
9320.0,1.79
9330.0,1.8
9340.0,1.78
9350.0,1.79
9360.0,1.75
9370.0,1.77
9380.0,1.72
9390.0,1.76
9400.0,1.7
9410.0,1.77
9420.0,1.73
9430.0,1.79
9440.0,1.74
9450.0,1.82
9460.0,1.76
9470.0,1.82
9480.0,1.76
9490.0,1.8
9500.0,1.74
9510.0,1.78
9520.0,1.72
9530.0,1.8
9540.0,1.74
9551.0,1.81
9560.0,1.75
9570.0,1.82
9580.0,1.76
9590.0,1.82
9600.0,1.76
9610.0,1.8
9620.0,1.74
9630.0,1.77
9640.0,1.72
9650.0,1.77
9660.0,1.73
9670.0,1.77
9680.0,1.74
9690.0,1.76
9700.0,1.73
9710.0,1.75
9721.0,1.71
9730.0,1.73
9740.0,1.69
9750.0,1.74
9760.0,1.7
9770.0,1.74
9780.0,1.71
9790.0,1.76
9800.0,1.71
9810.0,1.74
9820.0,1.7
9830.0,1.74
9840.0,1.71
9850.0,1.74
9860.0,1.69
9870.0,1.74
9880.0,1.7
9891.0,1.77
9900.0,1.72
9910.0,1.81
9920.0,1.77
9930.0,1.86
9940.0,1.81
9950.0,1.88
9960.0,1.82
9970.0,1.88
9980.0,1.83
9990.0,1.89
10000.0,1.82
10010.0,1.86
10020.0,1.78
10030.0,1.82
10040.0,1.77
10050.0,1.8
10060.0,1.75
10070.0,1.78
10080.0,1.74
10090.0,1.75
10100.0,1.72
10110.0,1.72
10120.0,1.68
10130.0,1.71
10140.0,1.69
10150.0,1.71
10160.0,1.67
10170.0,1.7
10180.0,1.69
10191.0,1.69
10200.0,1.67
10210.0,1.68
10220.0,1.65
10230.0,1.66
10240.0,1.64
10250.0,1.64
10260.0,1.62
10270.0,1.64
10280.0,1.63
10290.0,1.65
10300.0,1.63
10310.0,1.66
10320.0,1.64
10330.0,1.66
10340.0,1.62
10350.0,1.63
10361.0,1.6
10370.0,1.65
10380.0,1.62
10390.0,1.71
10400.0,1.75
10410.0,1.88
10420.0,1.84
10430.0,1.96
10440.0,1.91
10450.0,2.0
10460.0,2.0
10470.0,2.03
10480.0,2.08
10490.0,2.27
10500.0,2.37
10510.0,2.61
10520.0,2.65
10531.0,2.74
10540.0,2.88
10550.0,2.89
10560.0,2.69
10570.0,2.62
10580.0,2.54
10590.0,2.39
10600.0,2.4
10610.0,2.45
10620.0,2.71
10630.0,2.63
10640.0,3.0
10650.0,2.99
10660.0,3.17
10670.0,3.12
10680.0,3.25
10690.0,3.16
10700.0,3.2
10710.0,2.99
10720.0,2.9
10730.0,2.71
10740.0,2.54
10750.0,2.41
10760.0,2.29
10770.0,2.27
10780.0,2.17
10790.0,2.18
10800.0,2.06
10810.0,2.0
10820.0,1.98
10831.0,1.96
10840.0,2.01
10850.0,1.94
10860.0,1.94
10870.0,1.9
10880.0,1.93
10890.0,1.89
10900.0,1.95
10910.0,1.92
10920.0,1.95
10930.0,1.93
10940.0,1.92
10950.0,1.84
10960.0,1.84
10970.0,1.79
10980.0,1.81
10990.0,1.77
11001.0,1.77
11010.0,1.76
11020.0,1.73
11030.0,1.74
11040.0,1.71
11050.0,1.7
11060.0,1.69
11070.0,1.68
11080.0,1.7
11090.0,1.67
11100.0,1.67
11110.0,1.65
11120.0,1.64
11130.0,1.63
11140.0,1.63
11150.0,1.62
11160.0,1.61
11171.0,1.61
11180.0,1.63
11190.0,1.62
11200.0,1.63
11210.0,1.6
11220.0,1.65
11230.0,1.66
11240.0,1.64
11250.0,1.63
11260.0,1.63
11270.0,1.68
11280.0,1.68
11290.0,1.71
11300.0,1.74
11310.0,1.8
11320.0,1.8
11330.0,1.87
11340.0,1.86
11350.0,1.94
11360.0,1.9
11370.0,1.93
11380.0,1.92
11390.0,1.92
11400.0,1.89
11410.0,1.86
11420.0,1.84
11430.0,1.81
11440.0,1.8
11450.0,1.74
11460.0,1.73
11471.0,1.76
11480.0,1.8
11490.0,1.88
11500.0,1.93
11510.0,1.98
11520.0,1.96
11530.0,1.94
11540.0,1.9
11550.0,1.86
11560.0,1.84
11570.0,1.82
11580.0,1.82
11590.0,1.78
11600.0,1.77
11610.0,1.74
11620.0,1.73
11630.0,1.7
11641.0,1.75
11650.0,1.72
11660.0,1.72
11670.0,1.69
11680.0,1.74
11690.0,1.74
11700.0,1.75
11710.0,1.76
11720.0,1.82
11730.0,1.98
11740.0,2.14
11750.0,2.57
11760.0,3.04
11770.0,3.6
11780.0,4.09
11790.0,4.61
11800.0,4.82
11811.0,4.81
11820.0,4.81
11830.0,4.82
11840.0,4.82
11850.0,4.81
11860.0,4.81
11870.0,4.64
11880.0,4.31
11890.0,4.01
11900.0,3.73
11910.0,3.48
11920.0,3.31
11930.0,3.11
11940.0,2.98
11950.0,2.9
11960.0,2.83
11970.0,2.83
11980.0,2.83
11990.0,2.87
12000.0,2.87
12010.0,2.95
12020.0,3.03
12030.0,3.07
12040.0,3.16
12050.0,3.29
12060.0,3.35
12070.0,3.46
12080.0,3.53
12090.0,3.53
12100.0,3.56
12111.0,3.5
12120.0,3.48
12130.0,3.41
12140.0,3.36
12150.0,3.26
12160.0,3.17
12170.0,3.04
12180.0,2.94
12190.0,2.77
12200.0,2.68
12210.0,2.52
12220.0,2.44
12230.0,2.3
12240.0,2.27
12250.0,2.15
12260.0,2.14
12270.0,2.04
12281.0,2.07
12290.0,2.0
12300.0,2.06
12310.0,2.02
12320.0,2.07
12330.0,2.05
12340.0,2.11
12350.0,2.12
12360.0,2.22
12370.0,2.26
12380.0,2.36
12390.0,2.41
12400.0,2.47
12410.0,2.53
12420.0,2.57
12430.0,2.61
12440.0,2.67
12451.0,2.68
12460.0,2.74
12470.0,2.73
12480.0,2.77
12490.0,2.76
12500.0,2.8
12510.0,2.78
12520.0,2.76
12530.0,2.75
12540.0,2.7
12550.0,2.61
12560.0,2.6
12570.0,2.47
12581.0,2.48
12590.0,2.35
12600.0,2.34
12610.0,2.23
12620.0,2.25
12630.0,2.14
12640.0,2.13
12650.0,2.02
12660.0,2.02
12670.0,1.95
12680.0,1.99
12690.0,1.91
12700.0,1.95
12710.0,1.9
12720.0,1.94
12730.0,1.9
12740.0,1.92
12751.0,1.87
12760.0,1.9
12770.0,1.82
12780.0,1.9
12790.0,1.83
12800.0,1.87
12810.0,1.82
12820.0,1.86
12830.0,1.8
12840.0,1.82
12850.0,1.75
12860.0,1.82
12870.0,1.75
12880.0,1.82
12890.0,1.76
12900.0,1.81
12910.0,1.74
12921.0,1.79
12930.0,1.73
12940.0,1.78
12950.0,1.73
12960.0,1.77
12970.0,1.71
12980.0,1.78
12990.0,1.73
13000.0,1.75
13010.0,1.71
13020.0,1.74
13030.0,1.7
13040.0,1.75
13051.0,1.7
13060.0,1.74
13070.0,1.68
13080.0,1.76
13091.0,1.71
13100.0,1.76
13110.0,1.69
13120.0,1.77
13130.0,1.69
13140.0,1.76
13150.0,1.7
13160.0,1.76
13170.0,1.7
13180.0,1.77
13190.0,1.71
13200.0,1.81
13210.0,1.74
13221.0,1.82
13230.0,1.74
13240.0,1.8
13250.0,1.74
13260.0,1.77
13270.0,1.71
13280.0,1.79
13290.0,1.74
13300.0,1.8
13310.0,1.74
13320.0,1.76
13330.0,1.7
13340.0,1.73
13350.0,1.67
13360.0,1.74
13370.0,1.66
13380.0,1.73
13391.0,1.68
13400.0,1.74
13410.0,1.68
13420.0,1.73
13430.0,1.67
13440.0,1.72
13450.0,1.68
13460.0,1.72
13470.0,1.67
13480.0,1.72
13490.0,1.69
13500.0,1.73
13510.0,1.71
13520.0,1.74
13530.0,1.71
13540.0,1.73
13550.0,1.71
13561.0,1.72
13570.0,1.69
13580.0,1.73
13590.0,1.71
13600.0,1.74
13610.0,1.72
13620.0,1.74
13630.0,1.7
13640.0,1.71
13650.0,1.67
13660.0,1.7
13670.0,1.65
13680.0,1.71
13691.0,1.68
13700.0,1.73
13710.0,1.69
13720.0,1.71
13731.0,1.67
13740.0,1.68
13750.0,1.67
13760.0,1.67
13770.0,1.65
13780.0,1.69
13790.0,1.7
13800.0,1.73
13810.0,1.75
13820.0,1.76
13830.0,1.78
13840.0,1.76
13850.0,1.8
13861.0,1.77
13870.0,1.8
13880.0,1.82
13890.0,1.85
13900.0,1.86
13910.0,1.9
13920.0,1.9
13930.0,1.92
13940.0,1.92
13950.0,1.94
13960.0,1.89
13970.0,1.91
13980.0,1.89
13990.0,1.92
14000.0,1.89
14010.0,1.96
14020.0,1.94
14031.0,1.99
14040.0,1.96
14050.0,2.01
14060.0,1.97
14070.0,1.99
14080.0,1.97
14090.0,1.99
14100.0,1.95
14110.0,1.97
14120.0,1.93
14130.0,1.95
14140.0,1.91
14150.0,1.93
14160.0,1.89
14170.0,1.89
14180.0,1.87
14190.0,1.9
14201.0,1.87
14210.0,1.9
14220.0,1.85
14230.0,1.88
14240.0,1.84
14250.0,1.86
14260.0,1.81
14270.0,1.82
14280.0,1.8
14290.0,1.81
14300.0,1.79
14310.0,1.81
14320.0,1.78
14331.0,1.79
14340.0,1.77
14350.0,1.79
14360.0,1.75
14371.0,1.75
14380.0,1.74
14390.0,1.77
14400.0,1.77
14410.0,1.8
14420.0,1.76
14430.0,1.76
14440.0,1.74
14450.0,1.74
14460.0,1.7
14470.0,1.71
14480.0,1.7
14490.0,1.72
14501.0,1.72
14510.0,1.74
14520.0,1.73
14530.0,1.74
14540.0,1.73
14550.0,1.75
14560.0,1.72
14570.0,1.74
14580.0,1.71
14590.0,1.74
14600.0,1.73
14610.0,1.75
14620.0,1.72
14630.0,1.75
14640.0,1.74
14650.0,1.76
14660.0,1.72
14671.0,1.74
14680.0,1.71
14690.0,1.74
14700.0,1.71
14710.0,1.72
14720.0,1.7
14730.0,1.72
14740.0,1.69
14750.0,1.72
14760.0,1.71
14770.0,1.74
14780.0,1.71
14790.0,1.74
14800.0,1.7
14810.0,1.73
14820.0,1.7
14830.0,1.72
14841.0,1.69
14850.0,1.72
14860.0,1.71
14870.0,1.73
14880.0,1.71
14890.0,1.74
14900.0,1.72
14910.0,1.74
14920.0,1.7
14930.0,1.73
14940.0,1.68
14950.0,1.71
14960.0,1.67
14971.0,1.69
14980.0,1.67
14990.0,1.7
15000.0,1.68
15011.0,1.7
15020.0,1.67
15030.0,1.7
15040.0,1.67
15050.0,1.7
15060.0,1.65
15070.0,1.69
15080.0,1.66
15090.0,1.71
15100.0,1.69
15110.0,1.74
15120.0,1.72
15130.0,1.75
15141.0,1.73
15150.0,1.75
15160.0,1.71
15170.0,1.73
15180.0,1.68
15190.0,1.73
15200.0,1.7
15210.0,1.74
15220.0,1.71
15230.0,1.73
15240.0,1.73
15250.0,1.75
15260.0,1.72
15270.0,1.73
15280.0,1.7
15290.0,1.71
15300.0,1.71
15311.0,1.74
15320.0,1.72
15330.0,1.71
15340.0,1.71
15350.0,1.72
15360.0,1.69
15370.0,1.7
15380.0,1.66
15390.0,1.69
15400.0,1.67
15410.0,1.7
15420.0,1.66
15430.0,1.68
15440.0,1.66
15450.0,1.67
15460.0,1.65
15470.0,1.67
15481.0,1.65
15490.0,1.67
15500.0,1.67
15510.0,1.69
15520.0,1.68
15530.0,1.66
15540.0,1.67
15550.0,1.66
15560.0,1.63
15570.0,1.64
15580.0,1.66
15590.0,1.64
15600.0,1.66
15611.0,1.66
15620.0,1.66
15630.0,1.65
15640.0,1.66
15651.0,1.64
15660.0,1.64
